US	31	m	2009-02-25 01:50:01
BR	20	f	2010-09-02 02:03:33
BR	31	f	2005-11-10 16:27:15
IT	22	f	2011-02-12 12:57:51
HR	23	m	2008-02-11 10:38:07
FR	18	m	2010-10-28 22:53:56
RU	19	m	2010-06-17 21:35:10
DE	21	f	2009-07-22 16:09:07
RU	23	m	2009-11-29 17:42:16
UA	19	m	2010-12-14 13:57:54
CZ	24	m	2008-05-16 15:24:53
UA	23	m	2010-05-17 18:14:19
US	23	m	2009-06-12 04:30:54
BR	22	f	2010-01-27 08:47:35
CR	23	f	2011-01-03 23:11:19
RU	37	m	2006-11-10 09:51:49
UK	14	m	2008-11-25 21:07:38
CZ	18	m	2010-02-23 19:58:28
UK	32	m	2009-07-27 19:18:00
IT	28	m	2007-09-20 20:09:51
US	15	m	2011-09-29 16:29:41
UA	21	m	2010-10-14 17:29:04
ES	19	m	2009-01-21 20:33:55
SE	17	m	2007-09-15 23:01:22
US	23	m	2007-07-07 06:04:27
US	24	f	2005-07-14 05:28:46
UK	22	f	2005-07-02 16:21:47
DE	21	f	2012-02-21 08:44:59
US	27	m	2005-12-13 17:48:39
CA	19	m	2009-07-22 22:48:15
DE	37	m	2008-03-02 01:03:36
RU	26	m	2007-01-05 19:56:36
US	27	m	2005-01-30 08:28:30
UK	17	m	2012-05-20 01:16:24
NL	34	m	2011-09-04 12:48:39
PL	21	m	2009-12-02 18:49:05
DE	34	m	2008-02-09 01:03:14
RO	27	m	2006-03-04 23:05:21
RU	22	m	2010-08-04 15:09:11
CH	40	m	2009-04-03 12:29:52
RU	24	m	2009-06-04 02:54:41
BR	18	m	2010-02-04 23:43:34
UK	19	m	2010-07-29 01:02:58
MX	24	m	2007-02-18 04:53:21
AT	25	m	2007-02-10 18:39:46
NL	25	m	2005-02-28 09:47:08
PL	15	f	2011-07-27 22:54:14
CZ	21	m	2006-04-19 16:53:58
NL	17	m	2011-02-13 22:12:39
DE	23	m	2012-02-23 23:08:50
BR	30	m	2007-08-18 06:07:07
US	17	m	2011-11-04 16:52:32
UK	20	m	2011-08-06 19:12:45
US	22	m	2008-08-16 05:40:54
BG	27	m	2005-07-04 13:14:31
DE	27	m	2008-10-22 14:59:24
US	32	m	2012-03-06 05:15:23
US	25	m	2007-06-20 09:35:30
FI	23	m	2006-03-08 12:52:11
NO	18	m	2011-09-08 08:31:27
AU	28	m	2008-07-14 15:12:01
SE	22	m	2007-08-20 16:45:46
FI	21	m	2007-01-05 10:27:24
US	21	f	2006-05-10 04:24:52
BE	26	m	2006-12-31 16:02:21
AU	20	m	2010-03-09 11:01:44
PL	16	f	2011-04-04 14:59:35
NL	43	m	2004-08-01 19:17:56
NL	24	f	2007-10-28 22:40:11
PL	19	f	2011-10-22 11:18:52
FI	28	m	2008-10-16 21:08:58
US	27	m	2004-04-29 12:19:31
US	40	m	2007-02-20 22:37:24
RE	21	f	2012-04-03 21:41:24
RU	20	m	2010-01-01 17:50:41
RU	27	m	2010-07-13 16:08:30
LT	21	m	2008-02-15 15:26:46
UA	22	m	2006-11-27 18:36:34
UA	24	f	2008-01-10 12:18:40
US	28	f	2005-12-04 21:30:49
US	20	m	2010-04-16 01:20:09
RU	16	m	2012-04-25 19:02:18
UK	44	m	2008-12-27 13:46:29
UK	23	f	2006-08-03 11:52:54
PL	28	f	2010-12-02 22:07:04
PL	26	m	2007-01-21 19:57:32
PL	24	m	2007-06-30 06:37:49
US	23	m	2006-12-25 07:09:16
BG	21	f	2008-01-06 17:13:31
AU	20	m	2007-10-19 16:46:08
RU	28	m	2008-04-03 20:46:57
FI	30	m	2010-01-30 00:21:01
US	26	m	2010-07-14 15:44:58
UK	20	m	2007-12-11 16:53:42
US	27	m	2005-05-24 07:53:24
BR	18	m	2011-04-10 12:12:38
UK	27	m	2009-07-13 21:41:48
NL	31	m	2005-01-09 13:42:32
DE	34	m	2007-01-02 22:42:43
BR	21	m	2008-09-23 19:02:15
FR	30	m	2007-01-25 17:43:19
US	19	m	2011-06-04 18:50:33
UK	24	f	2005-12-06 16:13:02
NL	22	m	2009-03-25 19:17:04
RU	28	m	2008-08-09 12:03:14
RU	24	m	2007-05-28 23:44:14
FR	29	m	2010-03-09 20:32:24
RU	20	m	2009-03-11 13:16:34
BY	19	m	2011-05-09 15:49:08
PL	30	m	2008-05-10 11:51:22
BY	42	m	2011-12-31 16:22:25
UK	22	m	2009-09-27 23:26:36
DE	22	m	2008-02-16 10:51:25
DE	21	m	2007-05-12 15:09:25
IT	26	m	2007-12-27 01:43:35
UA	21	m	2011-06-07 19:52:21
UK	21	m	2010-11-29 23:32:31
CA	25	f	2005-06-08 08:31:30
FI	16	f	2009-01-03 13:49:01
DE	20	f	2007-10-14 19:39:36
UK	23	m	2006-05-22 20:18:56
PL	19	f	2009-04-30 22:16:56
RU	25	m	2008-03-10 13:26:49
NL	34	m	2007-01-03 13:14:13
RU	19	m	2008-01-14 17:37:38
BR	15	f	2011-08-10 03:38:42
MX	20	m	2010-09-30 08:20:54
RU	20	m	2011-02-01 23:16:36
SE	19	m	2009-01-25 12:24:18
FR	25	m	2005-11-21 15:28:53
NL	30	m	2006-01-21 00:10:35
HR	0	m	2009-09-02 00:33:23
PL	26	m	2007-01-24 20:56:51
PL	22	m	2010-03-29 19:11:11
FR	19	m	2008-01-20 15:56:19
RU	25	m	2008-09-16 19:46:49
US	25	m	2006-11-14 06:33:09
HU	20	m	2006-10-26 19:59:30
AU	40	m	2005-09-28 06:59:12
PT	21	m	2010-04-15 20:13:26
RU	20	m	2010-08-06 23:15:51
NL	26	m	2007-12-19 13:28:31
SE	18	m	2010-11-22 21:12:59
UK	21	m	2008-03-02 21:50:32
PL	15	f	2009-10-02 14:54:59
DE	23	m	2005-11-13 18:05:13
SK	29	m	2007-12-28 14:30:17
DE	23	m	2006-07-30 20:17:44
PL	17	m	2010-12-07 21:44:35
AT	24	m	2007-05-09 01:30:48
DE	18	f	2011-04-25 13:02:14
CA	25	m	2005-01-20 14:11:34
NL	31	m	2009-05-05 22:06:05
UK	24	m	2005-02-24 01:08:06
IE	17	m	2011-04-25 22:05:27
NL	20	m	2009-02-13 23:18:03
NL	22	m	2009-01-23 13:04:54
UA	23	m	2009-05-14 22:41:14
PL	19	m	2010-02-28 16:28:49
CZ	22	m	2007-09-02 17:18:41
RU	24	m	2007-06-14 16:13:38
RU	23	f	2007-05-28 02:20:27
VE	26	m	2008-11-19 11:05:25
MX	28	f	2008-03-14 04:45:55
FI	22	f	2006-07-18 23:47:18
IT	28	m	2008-03-22 10:48:59
US	21	m	2005-07-15 07:19:04
PL	26	m	2008-10-26 15:17:45
PL	18	m	2010-10-06 14:35:25
RO	23	m	2007-12-14 10:04:00
FI	29	m	2005-02-19 18:07:26
ES	33	m	2007-01-21 21:33:21
AU	20	m	2011-09-21 11:02:03
RU	21	m	2011-01-02 19:43:20
US	22	m	2006-03-15 02:48:38
RU	24	m	2011-06-24 00:13:50
UK	17	m	2008-05-24 18:33:21
DE	21	m	2007-10-28 14:06:18
BE	26	m	2006-12-17 11:53:38
MX	25	m	2009-04-16 16:14:17
IN	20	m	2008-10-28 15:08:18
CU	23	m	2008-11-16 17:19:26
US	20	m	2010-05-07 14:22:35
DE	48	m	2008-01-22 14:42:50
PL	25	m	2007-03-16 21:17:23
LT	26	m	2011-11-03 11:04:05
UK	26	m	2005-03-07 02:00:27
AU	19	m	2006-02-14 07:17:16
PT	24	m	2008-10-07 12:53:42
HR	24	m	2009-04-25 22:32:21
RU	20	f	2008-12-26 16:53:02
US	21	m	2008-04-12 19:44:06
DE	19	m	2009-06-07 02:15:22
US	22	m	2009-12-13 13:43:39
PL	27	f	2006-01-25 14:16:21
RU	30	m	2008-03-24 21:41:50
PL	22	f	2008-02-07 16:13:01
BE	24	m	2006-08-12 17:31:42
RU	16	f	2012-05-03 19:49:41
ES	22	m	2010-09-29 15:08:20
US	28	m	2005-07-22 00:58:42
FR	28	m	2012-01-12 16:28:27
CA	21	m	2007-04-17 04:50:48
CA	26	m	2004-01-12 06:54:31
BY	21	m	2010-10-08 01:02:43
JP	24	m	2011-06-29 17:39:08
NO	31	m	2004-11-17 22:17:09
MX	24	m	2010-03-30 02:50:38
RU	20	m	2010-02-12 18:17:33
FR	29	f	2007-03-26 15:17:47
UY	26	m	2007-08-27 21:54:35
PL	20	m	2008-11-15 00:04:37
NL	22	m	2007-06-14 14:19:05
MX	28	m	2008-05-22 23:40:13
FR	27	m	2006-12-23 23:48:17
FI	19	f	2006-12-28 10:54:39
NL	20	m	2007-01-19 21:30:37
UK	21	f	2008-04-27 14:01:33
HU	23	m	2011-06-14 15:50:46
BR	23	m	2008-01-24 06:50:15
US	20	m	2009-03-20 09:13:18
NL	44	m	2009-01-15 10:31:19
DE	26	m	2008-10-15 20:17:08
FI	18	m	2010-02-12 21:17:31
FR	24	m	2009-03-29 03:01:42
FR	32	m	2008-12-01 01:06:19
PL	21	f	2007-09-23 16:19:07
UA	29	m	2008-03-06 22:20:40
RU	23	m	2011-01-12 19:23:37
AT	19	f	2010-12-11 04:17:11
RU	25	m	2008-03-06 15:51:34
IT	28	m	2010-09-15 21:49:08
PL	27	m	2008-02-26 01:57:20
IE	22	m	2008-04-02 21:00:01
RU	27	m	2009-05-22 16:08:01
BR	20	m	2007-07-22 06:49:26
CH	23	m	2005-08-20 15:42:57
NO	29	m	2008-09-08 00:50:30
FI	40	m	2006-03-07 09:58:42
CZ	27	m	2008-11-02 11:37:56
IT	24	m	2010-08-06 10:11:20
NO	18	m	2011-02-11 18:34:34
FR	19	m	2008-11-14 22:38:52
ES	39	m	2005-02-12 14:05:47
US	26	m	2011-02-28 06:22:14
IT	18	m	2009-09-27 18:59:15
GR	20	m	2009-04-28 17:14:34
PL	22	m	2009-02-15 17:20:14
ES	21	m	2008-03-09 20:39:35
PL	17	f	2010-03-13 18:30:49
PL	23	m	2010-01-15 13:30:03
CZ	22	f	2008-05-08 17:06:28
US	25	f	2006-09-10 23:12:39
BY	22	m	2011-01-14 23:15:32
US	22	f	2008-02-20 00:29:00
FI	23	m	2008-11-26 16:04:04
DE	26	m	2007-03-21 15:48:52
RU	19	m	2010-06-28 14:41:25
US	21	m	2009-10-04 04:45:51
BY	25	m	2007-11-12 08:34:49
RU	21	m	2010-05-14 16:55:43
BR	26	m	2009-04-11 06:58:36
NL	35	m	2004-11-22 10:10:04
PL	18	f	2012-01-28 18:29:42
BR	27	m	2008-04-22 03:11:26
RU	24	m	2008-12-29 15:17:18
PT	24	m	2005-12-24 05:27:04
SE	28	m	2006-01-14 23:53:38
PL	0	m	2011-06-26 21:23:11
DE	29	m	2006-01-15 04:54:31
CA	25	m	2012-01-30 17:07:20
BR	23	m	2005-09-29 19:25:23
MX	25	m	2008-05-11 03:52:44
RU	20	m	2009-12-31 13:37:48
RU	19	m	2011-03-07 21:16:31
RU	20	m	2011-12-12 18:03:24
RU	23	m	2010-08-11 00:28:31
FR	27	m	2007-03-21 13:36:51
SE	23	m	2005-12-16 16:57:38
US	22	f	2010-09-17 06:04:54
DE	19	m	2009-12-29 12:31:54
DE	21	f	2009-09-14 17:32:51
FI	31	m	2005-02-16 22:18:21
IT	17	m	2009-11-25 23:29:23
UK	26	m	2004-12-08 15:32:25
RU	34	m	2008-05-02 00:03:41
UK	32	m	2004-01-13 00:20:20
RS	26	m	2011-01-17 13:16:26
DE	24	m	2007-02-04 23:47:23
PL	20	m	2009-07-30 16:05:58
US	17	m	2008-10-26 02:44:56
NO	27	m	2008-08-30 13:40:01
PL	20	f	2010-05-16 14:37:43
RU	23	m	2009-04-24 20:50:38
PL	23	m	2008-01-26 22:13:51
PL	22	m	2007-02-12 22:04:21
PL	20	m	2008-10-05 09:08:59
US	24	m	2007-02-07 07:13:49
NL	24	m	2005-12-30 17:55:06
BR	25	m	2009-08-14 23:31:22
RU	22	f	2007-02-19 21:23:24
DE	23	f	2006-06-03 11:05:15
RU	29	m	2008-02-17 20:23:30
ES	33	m	2006-05-21 10:35:48
IT	19	m	2009-11-08 14:07:12
RU	24	m	2008-03-13 17:03:57
DE	29	m	2007-03-07 20:17:39
RU	33	m	2006-11-01 20:05:03
UK	25	m	2008-07-11 00:28:23
US	26	m	2004-11-21 03:25:02
ES	22	m	2011-02-27 21:40:29
SE	24	m	2005-12-12 09:42:27
DE	46	m	2006-11-12 14:17:50
IL	28	f	2007-03-22 20:39:40
JP	45	m	2004-09-01 17:34:04
UK	23	f	2006-01-22 17:45:33
AT	28	m	2006-09-27 12:51:40
LV	27	m	2005-10-27 14:26:03
BR	24	f	2006-08-01 04:28:44
DK	22	m	2005-06-18 19:46:54
DE	28	m	2007-03-13 11:29:44
BR	22	m	2006-11-11 16:27:56
BE	32	m	2006-11-15 10:46:05
BR	19	f	2011-01-22 13:45:49
BR	23	f	2006-01-26 07:15:47
UA	19	m	2010-09-10 19:37:04
CZ	41	m	2005-04-13 12:54:46
RU	23	f	2006-05-22 18:32:11
BR	25	m	2006-11-30 14:50:02
US	22	f	2008-04-14 03:42:32
FI	18	f	2009-06-21 08:50:14
CZ	26	m	2006-06-26 13:07:34
US	24	f	2006-08-20 04:34:37
HU	31	m	2006-05-11 05:10:23
SE	26	m	2006-06-21 20:16:34
PL	18	f	2010-05-03 13:01:18
CA	35	m	2006-03-11 01:17:43
RU	28	m	2008-06-18 16:36:58
DE	21	m	2012-01-17 14:43:46
EE	26	f	2005-11-24 10:54:19
HR	23	m	2006-08-01 00:57:39
NL	20	m	2011-01-30 13:07:20
ES	25	m	2007-01-02 15:10:35
DE	26	m	2005-05-21 13:38:44
RU	25	m	2007-06-15 21:44:07
RU	24	m	2009-12-02 14:57:45
US	23	m	2008-03-13 08:11:13
DE	22	m	2006-06-25 09:08:53
UK	22	m	2009-04-11 20:22:48
RU	25	m	2009-02-16 20:20:53
PL	23	f	2007-07-23 18:49:14
RU	26	m	2008-09-09 21:02:10
RU	22	m	2011-01-04 00:33:14
CZ	28	m	2007-04-18 22:32:47
SG	22	f	2008-02-11 12:27:43
FI	28	m	2008-06-26 08:44:08
AU	25	m	2007-09-10 14:31:54
US	15	m	2012-04-14 18:16:41
TR	26	m	2009-03-21 12:43:28
LV	22	m	2007-09-12 00:06:17
PL	27	m	2011-03-28 19:36:13
DE	18	f	2007-01-15 17:42:08
BR	27	m	2007-08-21 04:13:35
BG	33	m	2005-07-05 06:54:31
UK	27	m	2011-11-06 10:44:58
MX	18	m	2012-01-03 09:05:26
US	31	m	2008-10-02 22:14:10
CA	23	m	2009-11-02 15:16:02
BR	14	m	2009-11-14 15:57:50
AT	20	f	2009-12-05 13:34:53
BR	22	m	2006-03-04 17:57:11
MX	38	m	2008-03-27 07:47:37
DE	21	m	2008-09-12 22:14:40
CA	22	m	2007-04-08 21:22:57
US	23	m	2010-09-20 00:56:36
DE	21	m	2008-03-23 18:55:54
CZ	32	m	2009-05-02 09:23:54
NO	35	m	2007-10-13 02:21:26
US	22	f	2008-06-04 20:49:51
PL	19	m	2012-04-10 00:58:03
SE	20	m	2007-05-03 10:54:08
ID	25	m	2006-05-30 19:18:39
RU	33	m	2008-03-20 10:54:03
ID	20	m	2010-11-18 05:33:20
AU	30	m	2006-09-10 08:35:31
CA	26	m	2005-06-06 18:43:03
TR	26	m	2006-09-27 16:54:59
NL	19	m	2007-06-15 23:02:28
US	42	m	2006-01-22 18:14:22
DK	30	m	2008-03-08 22:21:25
UK	30	f	2010-12-20 20:54:49
UK	36	m	2006-05-09 20:07:33
UK	31	m	2005-01-21 12:34:10
UK	22	m	2007-06-16 02:05:04
PL	17	m	2010-02-11 19:44:04
PL	18	m	2010-12-02 16:25:36
AU	28	m	2006-12-07 13:26:37
UK	24	m	2008-07-07 23:26:42
CA	26	m	2006-02-02 22:58:28
UK	36	m	2008-12-17 22:25:47
PL	18	m	2007-02-01 11:28:52
UK	19	m	2010-01-15 15:40:29
PL	23	m	2011-04-03 01:10:26
NL	27	m	2005-09-16 23:57:54
ID	21	m	2011-05-05 14:28:03
BR	19	f	2010-03-31 04:58:31
BR	21	m	2011-10-13 00:05:41
PL	33	m	2009-10-05 23:58:05
DE	24	m	2007-01-19 23:28:36
ID	21	m	2011-09-13 13:20:58
RU	29	m	2007-08-20 12:17:22
US	23	m	2007-08-31 20:49:37
BR	22	m	2007-08-30 20:25:41
BR	20	m	2009-07-14 02:01:25
US	22	f	2006-04-21 00:00:52
PL	21	m	2009-11-25 20:29:15
RU	26	m	2009-11-28 02:12:32
BR	26	m	2005-01-28 04:58:24
PL	20	m	2009-03-05 18:42:18
PL	2	m	2009-07-07 14:34:05
BR	28	m	2009-02-24 02:21:48
FI	28	m	2004-11-16 00:07:09
US	28	m	2005-06-23 21:11:00
RU	25	f	2005-09-25 05:32:07
US	22	m	2007-06-19 08:19:26
US	24	m	2008-09-02 08:14:23
UK	35	m	2009-01-30 14:46:06
BR	17	m	2011-12-16 06:27:33
NO	22	m	2006-07-09 20:15:15
US	28	m	2007-02-06 05:17:42
BR	18	m	2011-07-24 07:52:41
NL	28	m	2007-10-11 10:56:33
UK	25	m	2005-01-21 05:35:47
FI	26	m	2006-09-25 01:22:46
RU	21	m	2011-10-01 05:52:03
PL	28	f	2008-12-13 19:11:55
FI	29	m	2005-12-14 18:22:51
UK	29	m	2003-07-13 21:59:34
US	22	m	2008-10-13 08:17:35
PL	20	f	2010-05-25 18:13:00
PL	20	f	2008-02-06 17:23:31
PL	28	f	2008-01-16 23:43:26
RU	27	m	2008-09-14 13:25:32
NL	18	f	2012-02-13 14:24:06
PL	29	f	2006-01-22 16:48:46
BR	30	m	2006-02-08 03:03:52
ID	22	m	2010-10-01 19:38:44
ID	27	m	2010-09-21 09:39:47
AR	22	m	2009-10-14 00:09:06
FI	20	m	2006-11-29 20:56:48
TR	35	m	2007-11-29 20:23:10
DE	33	m	2008-12-06 17:08:21
BR	34	m	2008-05-01 17:31:50
MX	21	m	2008-01-05 23:42:33
RU	22	m	2007-03-05 17:44:41
IR	22	f	2006-06-05 15:31:48
GU	23	m	2006-01-26 04:19:02
NO	17	f	2009-12-03 21:11:17
UK	39	m	2009-04-13 12:21:10
DE	24	f	2009-11-19 19:26:21
UK	25	f	2008-01-14 15:33:21
DE	25	m	2007-03-04 16:22:30
DE	26	m	2006-03-11 16:56:39
US	27	m	2009-11-18 03:37:53
US	30	m	2005-11-12 08:46:16
PH	16	m	2009-09-15 11:31:23
PL	22	m	2010-05-20 12:56:07
US	23	m	2004-10-18 02:44:20
PL	30	m	2012-04-01 14:53:20
SK	27	m	2006-05-21 14:53:37
RU	26	m	2009-01-31 22:11:46
RU	23	m	2008-10-25 14:55:28
RU	24	f	2011-11-14 06:31:58
BY	27	m	2010-05-02 11:58:36
MX	19	m	2012-04-24 02:22:57
JP	32	m	2006-02-23 02:20:36
PL	22	m	2011-12-05 17:50:43
US	26	m	2007-02-10 01:13:04
TR	36	m	2010-10-07 23:27:05
RU	27	m	2007-10-16 17:01:42
US	24	m	2004-11-27 02:34:05
US	41	m	2007-05-22 21:46:07
ES	31	m	2006-07-26 17:50:01
JP	19	m	2008-04-12 03:10:43
US	28	m	2010-07-25 20:27:52
GR	30	m	2009-01-14 01:00:03
US	27	m	2007-01-13 07:52:05
MX	22	m	2006-02-08 02:11:47
RU	20	f	2009-03-15 20:33:25
FI	26	m	2005-09-09 15:29:25
CO	31	m	2007-03-21 19:04:07
CN	36	m	2005-11-08 11:39:10
US	23	m	2010-01-23 04:51:23
US	62	m	2008-02-10 03:04:20
RU	27	m	2007-06-12 16:59:46
DK	36	m	2008-03-20 21:56:30
TR	84	m	2005-03-16 13:18:59
US	23	f	2007-12-01 19:42:21
BR	17	m	2011-10-25 02:55:15
NZ	35	m	2004-04-17 20:40:04
UK	25	m	2005-08-12 13:38:05
FI	21	m	2008-03-24 20:49:52
CZ	24	m	2008-03-07 20:29:27
MX	20	m	2008-09-25 18:50:43
ID	19	m	2011-04-30 05:19:15
ES	20	f	2011-04-04 15:45:48
SE	28	m	2007-04-04 20:38:23
PL	32	m	2006-05-01 20:03:20
CZ	22	m	2007-07-02 22:24:53
BR	23	m	2009-01-26 23:00:52
MX	23	f	2007-02-19 10:08:28
CA	18	m	2010-11-22 22:47:28
US	31	m	2005-01-02 22:41:39
MX	20	f	2010-06-16 03:26:22
BR	15	f	2010-12-23 22:42:36
BY	27	m	2011-12-14 19:15:39
FR	24	m	2008-09-13 20:03:00
BR	24	f	2009-10-11 20:32:01
CL	18	m	2012-02-27 05:02:07
RU	37	m	2007-09-27 15:12:23
BR	28	m	2006-10-14 23:12:42
BY	20	m	2012-04-24 09:48:47
FR	23	m	2008-06-14 23:18:16
BR	19	m	2010-12-06 02:27:54
ES	26	m	2007-09-09 22:10:23
BY	26	m	2008-06-11 16:59:11
NL	25	m	2008-03-09 15:31:54
US	26	m	2007-04-24 10:09:27
IT	39	m	2012-02-05 12:24:17
RU	25	m	2010-11-23 14:43:16
CA	22	m	2006-03-29 01:46:27
UK	19	m	2011-01-25 16:36:14
US	18	f	2008-03-03 09:43:06
FR	17	m	2012-02-18 20:35:26
AU	19	m	2009-03-21 11:08:53
IT	22	m	2008-08-24 16:05:13
PL	18	m	2009-01-15 19:27:29
US	21	m	2009-04-22 10:52:51
UK	34	m	2012-05-01 11:43:42
UK	23	m	2005-09-03 21:56:15
BR	33	m	2008-08-26 01:42:59
BR	20	m	2009-11-12 18:05:22
CL	31	m	2005-04-26 18:43:48
UK	38	m	2006-05-10 00:28:13
US	14	m	2010-12-25 21:20:04
RO	18	m	2012-02-20 20:23:30
DE	20	m	2009-01-07 13:10:41
PE	27	m	2012-01-02 02:29:32
ES	24	m	2007-09-13 14:43:21
US	19	f	2009-07-14 22:00:24
DE	22	m	2007-07-09 17:15:14
PL	19	m	2010-10-07 14:40:06
TR	20	m	2011-05-19 19:08:41
BY	18	f	2012-02-03 19:48:31
MX	19	f	2008-11-01 03:09:48
NL	22	f	2012-02-02 17:08:52
SE	23	f	2009-09-30 18:11:49
BR	16	f	2010-07-15 17:37:48
NO	22	m	2009-01-15 12:04:06
US	22	m	2009-12-17 23:37:20
AU	17	f	2011-09-17 16:32:12
BR	18	f	2011-07-14 09:15:35
BR	16	f	2009-02-03 17:04:57
UA	21	m	2009-05-07 19:39:58
GE	25	m	2007-09-28 16:54:32
PL	20	f	2007-10-27 16:02:13
PT	19	f	2007-05-18 20:17:12
BR	18	m	2011-01-27 22:46:27
UK	28	m	2008-04-05 12:49:45
BR	20	f	2012-01-16 01:25:18
BR	19	m	2010-12-27 12:46:36
FI	19	m	2009-10-06 15:30:10
MX	24	m	2009-10-12 18:01:54
US	38	m	2005-12-29 02:27:53
RU	26	f	2006-03-20 14:37:26
IL	25	m	2006-07-05 20:48:35
RU	19	m	2011-03-15 21:33:32
BR	18	f	2008-12-08 20:49:00
NL	28	m	2007-05-04 20:53:33
BR	25	m	2008-04-02 19:20:34
US	29	m	2004-05-24 04:57:41
BR	25	m	2006-10-24 03:07:52
US	37	m	2006-05-19 09:23:47
BR	30	m	2012-03-04 18:12:04
ES	28	m	2005-12-12 14:27:14
CN	23	m	2008-10-24 09:49:23
BR	22	m	2010-10-29 17:31:19
CA	25	m	2007-03-25 00:29:57
AU	21	f	2010-07-12 10:39:26
US	26	f	2007-01-11 05:04:13
US	27	f	2005-03-29 05:44:46
ID	22	f	2008-06-27 19:46:33
BR	17	f	2010-07-04 03:35:40
US	17	m	2009-12-10 04:11:33
US	32	m	2006-11-14 16:10:15
BR	24	m	2008-01-14 13:46:14
BE	34	f	2008-12-11 10:30:31
BR	32	m	2005-11-18 21:04:08
PL	21	f	2009-06-02 21:51:09
AU	27	f	2007-08-07 14:15:29
US	26	f	2007-01-06 14:34:23
TN	23	m	2011-05-13 14:34:12
US	26	f	2007-08-16 20:23:44
AZ	20	m	2011-04-24 12:54:32
FI	20	f	2010-09-16 16:27:47
RU	21	m	2008-09-02 17:21:03
PL	26	f	2007-03-11 22:12:39
RU	24	f	2008-05-17 17:18:46
BR	17	f	2011-03-20 04:54:00
MX	22	f	2008-01-21 04:32:23
JP	33	m	2009-12-11 16:04:31
PT	15	f	2012-04-25 12:57:49
PY	27	m	2010-11-21 02:29:06
NL	38	m	2008-08-30 08:49:14
ES	26	m	2008-06-04 09:18:30
UK	43	m	2006-03-04 15:03:27
SE	43	m	2005-04-25 19:23:49
BR	21	m	2010-02-04 23:41:15
DE	27	m	2008-09-29 21:37:17
RS	28	m	2009-02-08 20:16:12
PT	33	m	2007-05-29 14:29:22
DE	31	m	2006-03-31 20:37:35
BR	30	m	2004-11-30 17:26:26
ID	21	m	2009-11-09 12:25:02
BR	39	m	2008-04-24 20:30:57
UY	26	m	2007-11-06 09:58:10
US	23	m	2012-01-14 06:19:08
UK	31	m	2004-09-06 15:26:49
BR	29	m	2006-12-15 13:40:02
UA	109	m	2011-10-22 16:52:02
UK	29	m	2007-11-23 00:55:07
UK	29	m	2007-08-12 16:02:31
US	27	m	2006-04-14 07:29:34
UK	35	m	2004-09-04 23:09:10
PL	21	f	2007-12-08 21:17:47
BA	25	f	2010-05-01 12:58:40
PL	23	f	2007-10-13 19:49:32
MX	23	m	2009-05-07 03:52:00
MY	24	f	2007-06-10 20:15:39
US	21	f	2008-05-31 02:01:36
PL	25	m	2007-03-10 19:28:37
PL	21	m	2006-12-29 21:09:58
AU	20	m	2009-10-23 14:05:42
US	21	m	2005-05-22 03:10:45
MX	23	f	2008-02-12 21:28:44
PL	16	m	2007-07-07 02:24:02
RU	23	m	2008-03-03 12:25:34
PL	24	f	2008-08-03 11:07:25
SE	22	f	2008-06-10 20:21:40
UA	21	m	2011-02-27 18:09:36
HR	21	f	2010-09-08 00:02:18
US	25	f	2012-04-30 14:25:24
BR	21	f	2012-04-14 19:50:19
PL	21	f	2008-07-18 20:13:09
US	22	f	2006-06-04 07:29:25
US	36	f	2005-03-06 21:04:58
NL	24	m	2005-06-23 23:29:33
PL	23	f	2006-01-23 08:12:29
RU	31	m	2006-07-12 10:55:13
PL	23	f	2009-04-09 12:51:29
PL	19	f	2008-12-20 19:03:26
UK	40	m	2007-06-07 14:20:10
RU	22	m	2009-04-16 18:06:27
IT	23	m	2010-11-12 11:46:33
US	23	m	2006-11-04 06:36:43
CL	83	f	2012-01-16 06:16:45
UA	30	m	2007-09-20 09:38:23
UK	32	m	2006-09-24 01:41:08
IN	28	m	2011-02-19 13:35:36
BR	28	f	2006-09-14 22:15:15
BR	21	f	2011-12-27 13:58:18
TR	20	m	2011-10-17 18:50:05
ES	30	m	2007-03-29 22:38:58
US	18	m	2008-06-19 04:48:46
US	25	f	2006-03-21 05:40:48
US	25	m	2011-11-28 19:59:53
DE	37	m	2006-08-09 13:05:36
PL	31	m	2007-11-17 15:57:20
HR	25	f	2010-02-05 01:58:31
VE	35	m	2006-08-19 05:13:56
BE	23	f	2008-01-08 11:43:27
BR	18	m	2010-09-17 19:02:30
US	26	m	2008-09-21 05:04:09
IN	20	m	2009-01-16 18:11:39
US	20	m	2010-04-05 04:57:53
UK	20	m	2010-04-15 11:37:27
IN	3	m	2008-09-04 06:09:33
BR	22	m	2007-06-08 02:48:40
PL	27	m	2008-11-27 15:21:48
US	27	m	2004-04-22 07:44:27
JP	28	m	2006-07-01 07:07:03
ID	19	m	2011-12-01 14:19:05
LT	24	m	2007-02-09 14:14:16
FI	23	f	2006-05-25 09:46:00
HU	29	m	2009-07-08 14:17:55
RS	27	m	2009-04-06 01:51:03
UA	20	m	2011-05-11 00:03:28
CZ	23	m	2008-06-05 13:18:49
US	20	m	2010-02-23 16:49:42
BR	23	m	2007-12-26 03:42:24
UK	25	f	2007-04-18 11:36:24
BR	27	f	2010-02-16 18:33:36
BR	20	f	2008-08-19 00:06:03
